feature,frequency,rank,docfreq,group
device,983.9772590672156,776,152,all
contracts,983.6155552829273,777,366,all
assault,981.4435419408776,778,136,all
institutions,979.6505097796637,779,379,all
communities,978.409119343168,780,351,all
notification,978.3775687367335,781,297,all
associated,977.8423158621049,782,458,all
probation,977.5776597074685,783,187,all
previously,977.5472013464791,784,282,all
average,977.5346862977252,785,240,all
thereafter,977.3017456987116,786,416,all
secure,976.6490137652371,787,222,all
distribution,976.5725765449827,788,268,all
estate,976.0298593147855,789,120,all
identify,975.6811288946003,790,592,all
regulatory,975.42738287085194,791,184,all
opportunity,975.0426238975041,792,305,all
units,974.2785064502732,793,222,all
documents,973.9588999602994,794,256,all
prohibited,973.6126054660402,795,257,all
documentation,971.6659461290891,796,280,all
stress,971.5011616785023,797,277,all
material,971.1881135711989,798,151,all
dd,970.9322789014728,799,94,all
immediate,969.7968400755298,800,431,all
population,969.7203531683086,801,399,all
psychologists,967.9148675462654,802,238,all
periods,966.0647969816896,803,136,all
enrolled,962.4828929172836,804,309,all
increment,962.0105201344345,805,10,all
requested,960.8958673284906,806,341,all
ordered,960.7802165464802,807,713,all
transaction,959.757941594575,808,93,all
likely,957.924183720795,809,332,all
bureau,957.31712093593,810,266,all
practicing,953.86288883026225,811,122,all
model,950.6767709641196,812,266,all
birth,949.4119397376044,813,207,all
contained,948.7297636234986,814,297,all
definitions,948.4107355355396,815,567,all
confidential,948.0989411804794,816,287,all
acts,946.7650893051909,817,288,all
meetings,946.6057502005277,818,205,all
base,946.4387858511237,819,119,all
vapor,945.7644937779465,820,20,all
scholarship,945.4778538963319,821,40,all
authorizing,945.1615535772323,822,335,all
race,943.0865870017805,823,188,all
manufacturer,942.5803310739303,824,73,all
responsibility,941.756686949136,825,332,all
insured,940.9236411746351,826,87,all
referral,939.8592011800537,827,317,all
acting,938.8014769085173,828,261,all
confinement,937.7024278278819,829,119,all
registry,937.5556451431261,830,92,all
ability,936.8209526552347,831,447,all
monthly,936.6199944219155,832,161,all
restraining,936.0597705687385,833,34,all
met,934.8834616570743,834,331,all
twenty-five,934.3641446276088,835,110,all
background,934.0026053979035,836,168,all
disabled,933.8070743438133,837,159,all
fine,933.7831037788047,838,127,all
affect,933.5958268709331,839,348,all
seeking,929.4543326751278,840,349,all
handgun,928.3073475559909,841,27,all
proof,927.4801365606792,842,204,all
taxes,926.9952626815788,843,82,all
appointment,925.3806445961791,844,257,all
standard,925.0526411711008,845,271,all
repayment,924.6847844926253,846,78,all
among,924.6558068429489,847,528,all
supervised,923.6527707166432,848,221,all
specialty,923.5526031690013,849,156,all
recipients,922.5922307026524,850,204,all
paragraphs,922.4122479072632,851,264,all
expiration,920.5412363760062,852,321,all
possible,920.342979031769,853,445,all
foreign,920.0468909637682,854,99,all
power,919.7689892412343,855,205,all
limitations,918.2699648411535,856,250,all
printed,916.2898621118408,857,661,all
psychiatrist,915.8816254602666,858,268,all
telephone,914.4204666293924,859,256,all
applications,913.4698587345108,860,251,all
spouse,913.2085063560534,861,153,all
acceptable,913.0382605245909,862,128,all
defendant's,912.6438267987585,863,74,all
misconduct,912.2462918986384,864,131,all
technology,911.8970832382404,865,217,all
awarded,911.8572874751383,866,200,all
sold,911.4525896232233,867,97,all
u.s.c,910.8274910844908,868,224,all
impact,910.4829064621227,869,363,all
dwelling,909.917896808785,870,33,all
times,909.8088676452801,871,361,all
continue,908.6051996807761,872,356,all
color,907.6149911900072,873,122,all
doses,906.7351412568687,874,28,all
serving,906.7027200927822,875,324,all
involving,906.6443858198553,876,343,all
incarcerated,905.91390407888,877,154,all
economic,905.3631235217089,878,188,all
violates,904.2570516501498,879,112,all
discretion,903.7638857281689,880,278,all
charges,903.6590804038019,881,186,all
technician,903.1686328113717,882,77,all
prescriptive,903.1662576182346,883,37,all
improvement,902.8817722664929,884,201,all
findings,902.578104314821,885,500,all
hashish,902.4925420057159,886,12,all
become,902.1585950140822,887,768,all
medications,901.9765516505635,888,230,all
house,901.2085891573737,889,696,all
operator,899.682206610303,890,76,all
developed,898.811802911894,891,440,all
vote,898.3649836627804,892,436,all
divisions,896.9279505213664,893,42,all
designed,896.8008972000741,894,371,all
ordinance,895.9898796806433,895,100,all
consumer,895.7087484835016,896,204,all
specialist,895.230998623057,897,159,all
impairment,894.7260016125625,898,160,all
construction,893.6034276487956,899,165,all
danger,891.9257532669128,900,224,all
vi,890.2402778352736,901,318,all
therapeutic,890.1090801783168,902,210,all
renewed,889.9275631355241,903,255,all
collected,884.8739017437483,904,299,all
owner,884.8210683577491,905,114,all
diagnostic,884.7527309551785,906,238,all
milk,882.8731389186354,907,12,all
fuel,882.6360794121149,908,26,all
appropriated,882.4552144944623,909,444,all
value,882.0596601280746,910,156,all
entitled,880.6631476322486,911,1059,all
occurred,879.8188903032237,912,208,all
technical,879.2724158920691,913,440,all
household,879.0110567722261,914,97,all
connection,877.5608441182352,915,285,all
prosecution,876.7883536848356,916,138,all
last,875.792134294621,917,264,all
older,874.0502040662307,918,220,all
released,873.96701888966345,919,245,all
origin,873.1519751593352,920,66,all
administered,872.0802083730588,921,368,all
capital,871.548752332383,922,114,all
distributor,871.303369182894,923,39,all
maternal,870.6598916419834,924,93,all
breast,870.5419013611113,925,35,all
wages,869.6074712172343,926,62,all
component,869.3995197441532,927,176,all
fails,869.3972566993909,928,245,all
default,867.759704169311,929,74,all
levy,867.2206043569013,930,54,all
legislative,867.1502969545284,931,850,all
disposition,866.2270004262115,932,218,all
department's,865.8654983842063,933,284,all
incurred,865.2923560872873,934,329,all
matters,863.3038823239145,935,348,all
quarter,862.702768662805,936,83,all
learning,861.9800532059458,937,231,all
oversight,861.5105524016927,938,213,all
factors,861.1935478190826,939,360,all
longer,860.9677666349953,940,313,all
teacher,860.374798239296,941,85,all
correction,860.272479430756,942,151,all
depression,857.7118713587811,943,266,all
jail,857.6223678936955,944,163,all
sixty-five,857.4396815774999,945,60,all
collaborative,856.2670269210828,946,107,all
necessity,853.9365523939776,947,169,all
prisoner,853.5145272646251,948,47,all
appoint,852.3743970054877,949,297,all
directive,849.0005218660945,950,40,all
devices,848.4296091556398,951,139,all
veteran,846.0211617977342,952,141,all
maintained,845.818299836403,953,309,all
triennial,841.6923140097799,954,11,all
offered,841.6827328137449,955,298,all
clinic,841.4669428572723,956,117,all
courses,841.2332356055872,957,188,all
outside,836.7981272761606,958,305,all
reduce,836.43455004135,959,445,all
offender's,835.8638888367916,960,28,all
unlawful,835.2127889528367,961,156,all
establishing,835.1924328358039,962,576,all
taxpayer,835.1775126170447,963,52,all
court-ordered,833.24007888584,964,88,all
internet,831.1600698736588,965,257,all
revoked,831.0134586536103,966,184,all
professions,830.1169303527912,967,126,all
nature,829.3077956256957,968,307,all
commissioners,828.998857449784,969,128,all
competent,828.1799081650075,970,263,all
penalties,828.0627998632276,971,206,all
majority,827.5472741594449,972,419,all
remain,825.7847798812281,973,286,all
reported,825.5057558458228,974,302,all
successfully,824.4174555611321,975,225,all
availability,823.8799999688192,976,391,all
check,823.4618891783147,977,136,all
victims,822.1459369911474,978,184,all
cases,821.9785169386896,979,293,all
qualifications,821.8937385641512,980,226,all
significant,821.6771813330106,981,349,all
possess,820.3547359299073,982,168,all
permitted,818.8458312089781,983,279,all
selling,818.6123488559671,984,57,all
governmental,818.0310764232214,985,321,all
complaint,817.4200671365256,986,134,all
relief,817.209289013542,987,147,all
media,816.9879337208598,988,132,all
post-traumatic,815.1071871375315,989,177,all
hour,814.3337749236194,990,144,all
trauma-informed,813.73872250526,991,130,all
suspended,813.1719762132376,992,154,all
directed,813.0090929280199,993,259,all
foster,812.372836657157,994,219,all
assistants,811.8517490200129,995,96,all
acute,811.7982074452491,996,175,all
experiencing,811.73589981024,997,287,all
admitted,810.5617116859266,998,223,all
assigned,810.0203897008671,999,297,all
methodology,809.6981184394094,1000,107,all
counselors,809.3320309729554,1001,251,all
authorize,808.7216506948826,1002,323,all
endorsement,808.4220870559185,1003,67,all
detained,805.8709101673545,1004,106,all
communication,804.8327388935559,1005,295,all
deposited,804.5852034037632,1006,178,all
create,804.4456632510457,1007,480,all
permanent,802.7782273625241,1008,175,all
pending,801.8920819550265,1009,246,all
regulated,799.2214810956599,1010,122,all
chemical,798.4367774420024,1011,158,all
carry,797.4210743828943,1012,274,all
grounds,797.23846285844,1013,201,all
violent,797.0430392516997,1014,150,all
affected,796.8276225834137,1015,310,all
projects,796.7140243250352,1016,127,all
proper,794.939650629567,1017,304,all
minor's,793.7521039883234,1018,57,all
share,792.8272325907552,1019,179,all
aggravated,792.4347916108263,1020,73,all
retirement,791.974855931494,1021,88,all
solely,791.8545657986047,1022,302,all
principal's,791.590317229714,1023,25,all
greater,791.3695812090814,1024,265,all
aggregate,790.2726826137072,1025,146,all
treating,790.2016466453799,1026,266,all
whoever,789.5621082111497,1027,24,all
position,789.3116146803309,1028,172,all
creed,789.0976499138087,1029,15,all
contains,788.0058245998102,1030,235,all
women,787.9518767926553,1031,167,all
mixture,787.6660029171917,1032,23,all
exemption,787.3283861185458,1033,155,all
referred,786.7164515116068,1034,1083,all
osteopathic,786.4911653811663,1035,87,all
call,785.5067761414582,1036,237,all
document,785.3912945878067,1037,226,all
coordinated,784.2859973934129,1038,190,all
intern,784.1247149470106,1039,66,all
reduction,783.6718318756252,1040,174,all
allow,783.4459471673049,1041,388,all
limitation,783.1376115773845,1042,225,all
appeal,781.4207703813607,1043,185,all
major,780.1333748709775,1044,232,all
respondent's,780.0978940123015,1045,39,all
performing,779.1270403282589,1046,218,all
constitute,778.2102083832344,1047,300,all
gross,778.1583269630707,1048,82,all
sentencing,774.5024894660601,1049,92,all
inspection,773.9718708381799,1050,171,all
needed,772.3692828435298,1051,429,all
subdivisions,770.4709722018831,1052,199,all
driver's,770.3686111545196,1053,36,all
membership,770.27282469314855,1054,211,all
taxable,770.2046812439372,1055,69,all
revising,769.9152343395441,1056,194,all
listed,769.7704925506613,1057,305,all
adequate,769.770057469793,1058,304,all
sanction,769.7096106959596,1059,49,all
expire,769.403779416562,1060,189,all
speech-language,768.7459614230195,1061,43,all
efforts,767.9754420924156,1062,375,all
storage,767.6182151620743,1063,95,all
examiner,767.29162968537,1064,78,all
faculty,766.9785506499121,1065,103,all
appropriations,766.7631202487743,1066,320,all
denied,766.7460549596946,1067,190,all
integrated,766.1399511064758,1068,232,all
affidavit,765.5691364513932,1069,98,all
analysis,765.5023311226373,1070,356,all
according,762.8170581239247,1071,391,all
exercise,761.7908487339843,1072,251,all
accept,761.3556773534102,1073,271,all
standing,760.7978946097777,1074,172,all
timely,760.5350083079645,1075,354,all
region,759.4040093301218,1076,144,all
injunction,758.9711169726231,1077,31,all
long-term,758.6900267944615,1078,242,all
dollar,757.8884135916247,1079,83,all
enrollment,757.1187802631289,1080,187,all
reasons,756.983185786483,1081,288,all
original,755.9512557927209,1082,209,all
lease,755.6886638110145,1083,92,all
duration,754.3102034546639,1084,236,all
week,752.2463980630918,1085,169,all
informed,751.8611898143874,1086,240,all
percentage,751.0243311737787,1087,127,all
violations,748.3038554427919,1088,162,all
obtaining,748.1539060988679,1089,268,all
resource,747.7349365342745,1090,192,all
departments,747.6584968006015,1091,301,all
examinations,746.9245769054095,1092,188,all
revocation,746.2640446553277,1093,137,all
payable,745.170096658814,1094,136,all
threat,743.0351305698435,1095,203,all
arrest,742.8575286359358,1096,156,all
pregnant,742.6062779673013,1097,106,all
basic,742.5638250400626,1098,210,all
accreditation,742.1106610504078,1099,128,all
consumption,740.8668494769396,1100,58,all
prohibit,740.2868886565275,1101,253,all
safe,739.440840253956,1102,306,all
potential,738.2259728938238,1103,374,all
rental,738.094461017575,1104,74,all
contain,738.0362595298727,1105,254,all
full-time,737.7564218843704,1106,170,all
water,737.7135074743455,1107,82,all
symptoms,737.6283989570543,1108,312,all
evidence-based,737.0986121689559,1109,267,all
cancer,736.3019058828299,1110,98,all
employ,735.8208662833877,1111,232,all
believe,735.0153423217804,1112,217,all
presumption,731.6577972141355,1113,72,all
reduced,730.5013716193484,1114,176,all
nervous,729.4374387244172,1115,60,all
improve,729.1556192785412,1116,405,all
common,728.9314768653445,1117,249,all
currently,728.4040859401929,1118,358,all
operate,727.6902100635228,1119,241,all
children's,726.7957442329969,1120,156,all
forms,726.5518713477968,1121,242,all
prescriber,726.5469664574372,1122,53,all
internal,725.8282979471603,1123,162,all
holding,725.4737104449783,1124,189,all
subsections,725.4182268256799,1125,243,all
infant,724.9607006721295,1126,72,all
notes,724.6981444071987,1127,76,all
damages,724.4580703972998,1128,135,all
sell,723.8201390821345,1129,111,all
language,723.0238422751953,1130,220,all
separate,722.5351660578212,1131,262,all
outcomes,721.9530657324655,1132,294,all
practitioners,721.7082759616995,1133,189,all
permits,721.4154684330856,1134,103,all
medicare,721.1287816586192,1135,180,all
recommendation,720.3904928134391,1136,190,all
impaired,720.0432277748093,1137,113,all
thereto,719.6430829380186,1138,241,all
amendments,719.4237024455778,1139,152,all
investment,719.409058726169,1140,123,all
committees,718.4934933486597,1141,241,all
repeal,716.8280235077618,1142,560,all
promulgate,715.7163954249417,1143,259,all
co-occurring,714.9069556673139,1144,140,all
retention,714.2844385287149,1145,143,all
methods,714.1713771295803,1146,352,all
